uri,sourcetable,id_value,id_uri,value,src_table
entities/P3JpnqT,TakedaUSCAM,34266200,entities/P3JpnqT/attributes/Identifiers/zKI71JfF,0001AB000007748,TakedaUSCAM
entities/FCeK4Ab,TakedaUSCAM,43228448,entities/FCeK4Ab/attributes/Identifiers/cNtUG8t6,0001AB001185407,TakedaUSCAM
entities/dSyGnOJ,TakedaUSCAM,60056181,entities/dSyGnOJ/attributes/Identifiers/1u7UWUyH9,0001AB001100945,TakedaUSCAM
entities/P3M6rw1,TakedaUSCAM,32544201,entities/P3M6rw1/attributes/Identifiers/zKPBabYn,0001AB000162536,TakedaUSCAM
entities/Pwv7dvq,TakedaUSCAM,96813213,entities/Pwv7dvq/attributes/Identifiers/2z2l8dEzB,0001AB000016320,TakedaUSCAM
entities/Y27Arqs,TakedaUSCAM,29621658,entities/Y27Arqs/attributes/Identifiers/143uRNg6k,0001AB001199752,TakedaUSCAM
entities/1C03eMF7,TakedaUSCAM,73104218,entities/1C03eMF7/attributes/Identifiers/2z2fDLwxt,0001AB001199659,TakedaUSCAM
entities/P30BpyL,TakedaUSCAM,19446195,entities/P30BpyL/attributes/Identifiers/zJJeK18z,0001AB000084593,TakedaUSCAM
entities/19D6pugl,TakedaUSCAM,62226176,entities/19D6pugl/attributes/Identifiers/2FntM253b,0001AB000290712,TakedaUSCAM
entities/P3UnLxR,TakedaUSCAM,98383151,entities/P3UnLxR/attributes/Identifiers/zKpL3cOn,0001AB000382839,TakedaUSCAM
entities/1PcOFRCJ,TakedaUSCAM,33183550,entities/1PcOFRCJ/attributes/Identifiers/34sWB0CXH,0001AB000107359,TakedaUSCAM
entities/IIa6NTE,TakedaUSCAM,95240205,entities/IIa6NTE/attributes/Identifiers/2FqFnUgBH,0001AB001050725,TakedaUSCAM
entities/dT3XXkt,TakedaUSCAM,31088612,entities/dT3XXkt/attributes/Identifiers/1u7karlJv,0001AB000876022,TakedaUSCAM
entities/19DpeP6x,TakedaUSCAM,92408604,entities/19DpeP6x/attributes/Identifiers/2Fq7inRBr,0001AB001130254,TakedaUSCAM
entities/1BzH0Yc5,TakedaUSCAM,10305203,entities/1BzH0Yc5/attributes/Identifiers/uSGVz0Rk,0001AB000002500,TakedaUSCAM
entities/1BzH0Yc5,TakedaUSCAM,10305205,entities/1BzH0Yc5/attributes/Identifiers/uSGVqgiW,0001AB000068942,TakedaUSCAM
entities/EtqsKPp,TakedaUSCAM,68104004,entities/EtqsKPp/attributes/Identifiers/iY6VpteT,0001AB000012440,TakedaUSCAM
entities/dSyxYUp,TakedaUSCAM,60031185,entities/dSyxYUp/attributes/Identifiers/zIubQIfx,0001AB001185812,TakedaUSCAM
entities/Y1NUp9e,TakedaUSCAM,13790200,entities/Y1NUp9e/attributes/Identifiers/3PGc4xPjO,0001AB000003040,TakedaUSCAM
entities/Sa8JGDd,TakedaUSCAM,29020250,entities/Sa8JGDd/attributes/Identifiers/1a5y5iu9t,0001AB001170651,TakedaUSCAM
entities/19tOljWQ,TakedaUSCAM,23320204,entities/19tOljWQ/attributes/Identifiers/2pvjWA1m2,0001AB000016304,TakedaUSCAM
entities/SabW1H3,TakedaUSCAM,18235201,entities/SabW1H3/attributes/Identifiers/1a7PaYskf,0001AB000003475,TakedaUSCAM
entities/19tOG6ti,TakedaUSCAM,85258410,entities/19tOG6ti/attributes/Identifiers/2pvhzSk1m,0001AB001159350,TakedaUSCAM
entities/IJ1oOmW,TakedaUSCAM,72903196,entities/IJ1oOmW/attributes/Identifiers/uReVEWKe,0001AB000309738,TakedaUSCAM
entities/IIl6x7Y,TakedaUSCAM,91343164,entities/IIl6x7Y/attributes/Identifiers/uQpX9zOK,0001AB001130859,TakedaUSCAM
entities/dSuXKTP,TakedaUSCAM,61801210,entities/dSuXKTP/attributes/Identifiers/cNvB8ifA,0001AB000222056,TakedaUSCAM
entities/pwEQD1Y,TakedaUSCAM,30240201,entities/pwEQD1Y/attributes/Identifiers/cNxhdg9A,0001AB000005209,TakedaUSCAM
entities/SabW1H3,TakedaUSCAM,18235200,entities/SabW1H3/attributes/Identifiers/1a7PaWTZd,0001AB000003475,TakedaUSCAM
entities/1Pbzz0cp,TakedaUSCAM,47905194,entities/1Pbzz0cp/attributes/Identifiers/34rIXPrkl,0001AB000384198,TakedaUSCAM
entities/SaapKQn,TakedaUSCAM,68138405,entities/SaapKQn/attributes/Identifiers/1a7NPQVr3,0001AB000300164,TakedaUSCAM
entities/19Dtk0Sx,TakedaUSCAM,97305200,entities/19Dtk0Sx/attributes/Identifiers/2FqK4fKFv,0001AB000373177,TakedaUSCAM
entities/c0CfCSN,TakedaUSCAM,98007174,entities/c0CfCSN/attributes/Identifiers/1wAWOzdot,0001AB001130401,TakedaUSCAM
entities/1LLxBhUY,TakedaUSCAM,64111206,entities/1LLxBhUY/attributes/Identifiers/143mYGxuc,0001AB001099897,TakedaUSCAM
entities/Y1jgYq2,TakedaUSCAM,14901202,entities/Y1jgYq2/attributes/Identifiers/2qsDLhp39,0001AB000064825,TakedaUSCAM
entities/Pwv7dvq,TakedaUSCAM,96813200,entities/Pwv7dvq/attributes/Identifiers/2z2l8W9yb,0001AB000016320,TakedaUSCAM
entities/1BzdOBf7,TakedaUSCAM,65536164,entities/1BzdOBf7/attributes/Identifiers/2z1LSa46j,0001AB001177906,TakedaUSCAM
entities/Pwy4A90,TakedaUSCAM,27101172,entities/Pwy4A90/attributes/Identifiers/1BhJSAMLu,0001AB001131281,TakedaUSCAM
entities/1LM31Iny,TakedaUSCAM,33606159,entities/1LM31Iny/attributes/Identifiers/3PGx6mjv8,0001AB000897520,TakedaUSCAM
entities/19t5FGEQ,TakedaUSCAM,02138202,entities/19t5FGEQ/attributes/Identifiers/2z1phV5Hd,0001AB000057231,TakedaUSCAM
entities/Y23QN06,TakedaUSCAM,40218165,entities/Y23QN06/attributes/Identifiers/143ixX4ja,0001AB000225964,TakedaUSCAM
entities/c0Z6KsZ,TakedaUSCAM,54174153,entities/c0Z6KsZ/attributes/Identifiers/1wBdYjTOh,0001AB001131063,TakedaUSCAM
entities/P3Jq0dF,TakedaUSCAM,28621200,entities/P3Jq0dF/attributes/Identifiers/zKI7O4Sf,0001AB000004829,TakedaUSCAM
entities/1C045NIX,TakedaUSCAM,99163550,entities/1C045NIX/attributes/Identifiers/2z2gdBHxB,0001AB000383266,TakedaUSCAM
entities/PwyADDi,TakedaUSCAM,99204206,entities/PwyADDi/attributes/Identifiers/142Nv3LRC,0001AB000016769,TakedaUSCAM
entities/19tRvS58,TakedaUSCAM,10038187,entities/19tRvS58/attributes/Identifiers/2pvtIS7Pi,0001AB001117411,TakedaUSCAM
entities/1BnjgIdD,TakedaUSCAM,78221181,entities/1BnjgIdD/attributes/Identifiers/2qsrDfjPz,0001AB001131025,TakedaUSCAM
entities/EtqssVt,TakedaUSCAM,15601553,entities/EtqssVt/attributes/Identifiers/iY6WcucT,0001AB000006920,TakedaUSCAM
entities/FCcUqHZ,TakedaUSCAM,17701203,entities/FCcUqHZ/attributes/Identifiers/cO0tIono,0001AB000075724,TakedaUSCAM
entities/c0VqIC7,TakedaUSCAM,78119201,entities/c0VqIC7/attributes/Identifiers/2qsZfedUN,0001AB000186864,TakedaUSCAM
entities/1BnBnmI3,TakedaUSCAM,75601200,entities/1BnBnmI3/attributes/Identifiers/34sDdvd5L,0001AB000013381,TakedaUSCAM
entities/Pwv91B0,TakedaUSCAM,50219162,entities/Pwv91B0/attributes/Identifiers/142wlGOnK,0001AB001200852,TakedaUSCAM
entities/1PcNskf9,TakedaUSCAM,30021403,entities/1PcNskf9/attributes/Identifiers/34sV4zLXb,0001AB000005124,TakedaUSCAM
entities/PwyADDi,TakedaUSCAM,99204211,entities/PwyADDi/attributes/Identifiers/142NuwkGQ,0001AB001099726,TakedaUSCAM
entities/19DnBihn,TakedaUSCAM,70809017,entities/19DnBihn/attributes/Identifiers/2Fq04zCwF,0001AB000902318,TakedaUSCAM
entities/dTejc9f,TakedaUSCAM,43130193,entities/dTejc9f/attributes/Identifiers/1u9aO9MO7,0001AB000229214,TakedaUSCAM
entities/19DCO7et,TakedaUSCAM,23435172,entities/19DCO7et/attributes/Identifiers/2FoAQgaQt,0001AB000107090,TakedaUSCAM
entities/EtwSjmD,TakedaUSCAM,72301185,entities/EtwSjmD/attributes/Identifiers/iYNMzpzN,0001AB001130955,TakedaUSCAM
entities/1PcOGfux,TakedaUSCAM,52175200,entities/1PcOGfux/attributes/Identifiers/34sWFhCXf,0001AB000010372,TakedaUSCAM
entities/19DoCYNf,TakedaUSCAM,34748194,entities/19DoCYNf/attributes/Identifiers/2qswHP5iZ,0001AB000194886,TakedaUSCAM
entities/Y1NUp9e,TakedaUSCAM,13790203,entities/Y1NUp9e/attributes/Identifiers/3PGc4xl2g,0001AB001099993,TakedaUSCAM
entities/c0MR7ix,TakedaUSCAM,80033202,entities/c0MR7ix/attributes/Identifiers/1BjN756uc,0001AB000189530,TakedaUSCAM
entities/bzga2vH,TakedaUSCAM,33157159,entities/bzga2vH/attributes/Identifiers/1w8wDmW1v,0001AB000174307,TakedaUSCAM
entities/19DwstsZ,TakedaUSCAM,40202649,entities/19DwstsZ/attributes/Identifiers/2FqTbLkn5,0001AB000111381,TakedaUSCAM
entities/Pwv6kWU,TakedaUSCAM,37857202,entities/Pwv6kWU/attributes/Identifiers/iYWYDQ4f,0001AB001171098,TakedaUSCAM
entities/Y23ewao,TakedaUSCAM,47130200,entities/Y23ewao/attributes/Identifiers/143jbpuPy,0001AB000009685,TakedaUSCAM
entities/1BndSyql,TakedaUSCAM,75032164,entities/1BndSyql/attributes/Identifiers/2qsYLPyuV,0001AB000013234,TakedaUSCAM
entities/1BzWfFFx,TakedaUSCAM,08755636,entities/1BzWfFFx/attributes/Identifiers/1BiBVIzhO,0001AB000062265,TakedaUSCAM
entities/NMhyA44,TakedaUSCAM,63110209,entities/NMhyA44/attributes/Identifiers/1u8FOMt5b,0001AB000011905,TakedaUSCAM
entities/Et4sKcD,TakedaUSCAM,63670200,entities/Et4sKcD/attributes/Identifiers/3PG1SRGzy,0001AB000011998,TakedaUSCAM
entities/1C044Y9R,TakedaUSCAM,75455550,entities/1C044Y9R/attributes/Identifiers/2z2gc1eiH,0001AB000314652,TakedaUSCAM
entities/1C044Y9R,TakedaUSCAM,75455550,entities/1C044Y9R/attributes/Identifiers/2z2gc1eiH,0001AB000314652,TakedaUSCAM
entities/Y1cfOwU,TakedaUSCAM,89102664,entities/Y1cfOwU/attributes/Identifiers/142NgHF0E,0001AB001178135,TakedaUSCAM
entities/19D36vbf,TakedaUSCAM,42003193,entities/19D36vbf/attributes/Identifiers/2FniNNqDr,0001AB000122568,TakedaUSCAM
entities/19D36vbf,TakedaUSCAM,42001616,entities/19D36vbf/attributes/Identifiers/2FniNPDT1,0001AB001218368,TakedaUSCAM
entities/19D6nRFT,TakedaUSCAM,95667180,entities/19D6nRFT/attributes/Identifiers/2Fnxz9cAt,0001AB000216257,TakedaUSCAM
entities/c0XYIY3,TakedaUSCAM,92103224,entities/c0XYIY3/attributes/Identifiers/1wBYnz6gR,0001AB000198282,TakedaUSCAM
entities/bzxDR71,TakedaUSCAM,00935205,entities/bzxDR71/attributes/Identifiers/142txetwA,0001AB000455297,TakedaUSCAM
entities/pwCkKnc,TakedaUSCAM,87401208,entities/pwCkKnc/attributes/Identifiers/cNyILz0C,0001AB000017377,TakedaUSCAM
entities/Sa1crW1,TakedaUSCAM,70526200,entities/Sa1crW1/attributes/Identifiers/2pvLHYGbW,0001AB001094824,TakedaUSCAM
entities/pwCkKnc,TakedaUSCAM,87401200,entities/pwCkKnc/attributes/Identifiers/cNyILdgu,0001AB000017377,TakedaUSCAM
entities/Y23PgNW,TakedaUSCAM,10019161,entities/Y23PgNW/attributes/Identifiers/143iweM0A,0001AB000024803,TakedaUSCAM
entities/c0fAeJD,TakedaUSCAM,98502160,entities/c0fAeJD/attributes/Identifiers/1wBvbrmCN,0001AB000232112,TakedaUSCAM
entities/1C047Idl,TakedaUSCAM,37209429,entities/1C047Idl/attributes/Identifiers/2z2gmcvrd,0001AB001172659,TakedaUSCAM
entities/dT3OXP5,TakedaUSCAM,78150200,entities/dT3OXP5/attributes/Identifiers/1u7k7fccp,0001AB000323780,TakedaUSCAM
entities/1PcOGOrv,TakedaUSCAM,80601200,entities/1PcOGOrv/attributes/Identifiers/34sWEz4Bz,0001AB000014421,TakedaUSCAM
entities/Sahs8cX,TakedaUSCAM,84536150,entities/Sahs8cX/attributes/Identifiers/1a7jTT6O5,0001AB000250102,TakedaUSCAM
entities/P3KG8HJ,TakedaUSCAM,44484550,entities/P3KG8HJ/attributes/Identifiers/zKJZVRD7,0001AB001175446,TakedaUSCAM
entities/SZxoNSH,TakedaUSCAM,24151200,entities/SZxoNSH/attributes/Identifiers/iYRJWALp,0001AB000004284,TakedaUSCAM
entities/NMlinRM,TakedaUSCAM,12524153,entities/NMlinRM/attributes/Identifiers/3PFcjsUIM,0001AB000002896,TakedaUSCAM
entities/IJA8kMq,TakedaUSCAM,66436203,entities/IJA8kMq/attributes/Identifiers/uSGX543E,0001AB000012240,TakedaUSCAM
entities/1PbaS4ad,TakedaUSCAM,04743201,entities/1PbaS4ad/attributes/Identifiers/1432zSYfS,0001AB001099132,TakedaUSCAM
entities/P3QpnHd,TakedaUSCAM,94952406,entities/P3QpnHd/attributes/Identifiers/zKdWxRiL,0001AB000370538,TakedaUSCAM
entities/P3QpnHd,TakedaUSCAM,94952406,entities/P3QpnHd/attributes/Identifiers/zKdWxRiL,0001AB000370538,TakedaUSCAM
entities/veUXm5y,TakedaUSCAM,98584206,entities/veUXm5y/attributes/Identifiers/6Ybz8t,0001AB001146211,TakedaUSCAM
entities/Sa1Xhqf,TakedaUSCAM,29425201,entities/Sa1Xhqf/attributes/Identifiers/1a5dJiRQD,0001AB000118789,TakedaUSCAM
entities/NMhyuwu,TakedaUSCAM,78229230,entities/NMhyuwu/attributes/Identifiers/1a7PZ7muD,0001AB000013961,TakedaUSCAM
entities/veUXm5y,TakedaUSCAM,98584200,entities/veUXm5y/attributes/Identifiers/6YcflT,0001AB000016699,TakedaUSCAM
entities/NMy40Hs,TakedaUSCAM,47802617,entities/NMy40Hs/attributes/Identifiers/1OZReQTMS,0001AB001131007,TakedaUSCAM
entities/SZlKAFx,TakedaUSCAM,32780158,entities/SZlKAFx/attributes/Identifiers/1a4ppdSOT,0001AB000165874,TakedaUSCAM
entities/SabUVVN,TakedaUSCAM,42211200,entities/SabUVVN/attributes/Identifiers/1a7PXBCxZ,0001AB000244972,TakedaUSCAM
entities/1PcOHV43,TakedaUSCAM,85013203,entities/1PcOHV43/attributes/Identifiers/34sWHIKfn,0001AB000001152,TakedaUSCAM
entities/1C0491CD,TakedaUSCAM,66442400,entities/1C0491CD/attributes/Identifiers/2z2goXF9l,0001AB000295601,TakedaUSCAM
entities/SabUMyr,TakedaUSCAM,61455200,entities/SabUMyr/attributes/Identifiers/1a7PWu5fJ,0001AB000011676,TakedaUSCAM
entities/1LLVj9BK,TakedaUSCAM,46218163,entities/1LLVj9BK/attributes/Identifiers/1BjlMOO4U,0001AB000242869,TakedaUSCAM
entities/IJE81b6,TakedaUSCAM,80229177,entities/IJE81b6/attributes/Identifiers/uSG4CisS,0001AB000189593,TakedaUSCAM
entities/c0WLz55,TakedaUSCAM,53403159,entities/c0WLz55/attributes/Identifiers/1wBV8gbUV,0001AB001131049,TakedaUSCAM
entities/1icGRY8U,TakedaUSCAM,32806200,entities/1icGRY8U/attributes/Identifiers/3dTUyh,0001AB000005825,TakedaUSCAM
entities/1BzODkOn,TakedaUSCAM,27401200,entities/1BzODkOn/attributes/Identifiers/34qu51WqF,0001AB000004538,TakedaUSCAM
entities/Px1fAoA,TakedaUSCAM,62959201,entities/Px1fAoA/attributes/Identifiers/zITNo3uL,0001AB000011853,TakedaUSCAM
entities/FCcUqHZ,TakedaUSCAM,17701200,entities/FCcUqHZ/attributes/Identifiers/cO0tITUW,0001AB000011766,TakedaUSCAM
entities/1LLdeg6U,TakedaUSCAM,55104186,entities/1LLdeg6U/attributes/Identifiers/3PFfmL6jK,0001AB001131225,TakedaUSCAM
entities/Sa1bDDp,TakedaUSCAM,30458629,entities/Sa1bDDp/attributes/Identifiers/1a5dUQjJt,0001AB001201066,TakedaUSCAM
entities/P3QkQpV,TakedaUSCAM,78130196,entities/P3QkQpV/attributes/Identifiers/zKdLWCJt,0001AB000013919,TakedaUSCAM
entities/1PcOGwxz,TakedaUSCAM,58301201,entities/1PcOGwxz/attributes/Identifiers/34sWGMRsV,0001AB001046288,TakedaUSCAM
entities/dTevZmZ,TakedaUSCAM,20622200,entities/dTevZmZ/attributes/Identifiers/1u9auXpbj,0001AB000882739,TakedaUSCAM
entities/Et8rodF,TakedaUSCAM,85054201,entities/Et8rodF/attributes/Identifiers/1a66waf4P,0001AB000014813,TakedaUSCAM
entities/Y1jkGzy,TakedaUSCAM,25601201,entities/Y1jkGzy/attributes/Identifiers/2z2UvdCF7,0001AB000012054,TakedaUSCAM
entities/1LLzDzCc,TakedaUSCAM,97205152,entities/1LLzDzCc/attributes/Identifiers/3PGlW7tww,0001AB000016387,TakedaUSCAM
entities/NNc407Y,TakedaUSCAM,94609636,entities/NNc407Y/attributes/Identifiers/1ObPftdYa,0001AB000368731,TakedaUSCAM
entities/PxXy4ms,TakedaUSCAM,43403400,entities/PxXy4ms/attributes/Identifiers/iYDUMnSb,0001AB000006396,TakedaUSCAM
entities/EtGcD4b,TakedaUSCAM,89703186,entities/EtGcD4b/attributes/Identifiers/1a6qhU7XR,0001AB000348889,TakedaUSCAM
entities/Pwy4A90,TakedaUSCAM,27101160,entities/Pwy4A90/attributes/Identifiers/1BhJS9KQ2,0001AB000004487,TakedaUSCAM
entities/19Dn8UNf,TakedaUSCAM,75050552,entities/19Dn8UNf/attributes/Identifiers/2FpzxMRbX,0001AB000207363,TakedaUSCAM
entities/SabRLRV,TakedaUSCAM,59715188,entities/SabRLRV/attributes/Identifiers/1a7PIlNUD,0001AB001132628,TakedaUSCAM
entities/1Bn4mtRX,TakedaUSCAM,23834192,entities/1Bn4mtRX/attributes/Identifiers/2qqonCImF,0001AB000004240,TakedaUSCAM
entities/c0W5D67,TakedaUSCAM,10029550,entities/c0W5D67/attributes/Identifiers/1wBUKQEDv,0001AB001203031,TakedaUSCAM
entities/PxkdMCk,TakedaUSCAM,12401631,entities/PxkdMCk/attributes/Identifiers/1BjhAj3x8,0001AB001133276,TakedaUSCAM
entities/IJA8kMq,TakedaUSCAM,66436200,entities/IJA8kMq/attributes/Identifiers/uSGX6v8C,0001AB000012240,TakedaUSCAM
entities/P3JzdLN,TakedaUSCAM,97624200,entities/P3JzdLN/attributes/Identifiers/zKIZ9nvt,0001AB001193686,TakedaUSCAM
entities/P30JT4z,TakedaUSCAM,30458183,entities/P30JT4z/attributes/Identifiers/1BjWKJ7d0,0001AB000005295,TakedaUSCAM
entities/1BnjRrZ1,TakedaUSCAM,58202400,entities/1BnjRrZ1/attributes/Identifiers/2qsqbnFDz,0001AB001163500,TakedaUSCAM
entities/P2hSArZ,TakedaUSCAM,38017200,entities/P2hSArZ/attributes/Identifiers/2puN42e4E,0001AB000008371,TakedaUSCAM
entities/SadOTUD,TakedaUSCAM,94066202,entities/SadOTUD/attributes/Identifiers/1a7VUuybF,0001AB000251653,TakedaUSCAM
entities/bzgZuOl,TakedaUSCAM,62703206,entities/bzgZuOl/attributes/Identifiers/2FnqCZx1H,0001AB001162520,TakedaUSCAM
entities/dSuXKTP,TakedaUSCAM,61801211,entities/dSuXKTP/attributes/Identifiers/cNvB93yS,0001AB000864791,TakedaUSCAM
entities/Etw0l3B,TakedaUSCAM,91403603,entities/Etw0l3B/attributes/Identifiers/iYM0YW6T,0001AB001201886,TakedaUSCAM
entities/IIa6NTE,TakedaUSCAM,95240204,entities/IIa6NTE/attributes/Identifiers/2FqFnVmNP,0001AB000016084,TakedaUSCAM
entities/EtDIw41,TakedaUSCAM,63901203,entities/EtDIw41/attributes/Identifiers/1OZikAlIC,0001AB000012018,TakedaUSCAM
entities/1PbaRJhn,TakedaUSCAM,71222200,entities/1PbaRJhn/attributes/Identifiers/zJEWL1Cj,0001AB000012856,TakedaUSCAM
entities/c0W5HMN,TakedaUSCAM,49548553,entities/c0W5HMN/attributes/Identifiers/1wBUKWU5P,0001AB001188555,TakedaUSCAM
entities/1PcOGwxz,TakedaUSCAM,58301200,entities/1PcOGwxz/attributes/Identifiers/34sWGNClL,0001AB000004220,TakedaUSCAM
entities/1BmpgAL9,TakedaUSCAM,97266159,entities/1BmpgAL9/attributes/Identifiers/2qq5TZECl,0001AB001130218,TakedaUSCAM
entities/P2hXXJh,TakedaUSCAM,99504201,entities/P2hXXJh/attributes/Identifiers/2pul5Z0Ao,0001AB000016814,TakedaUSCAM
entities/19D6o3bn,TakedaUSCAM,37205202,entities/19D6o3bn/attributes/Identifiers/143pwOWws,0001AB001171092,TakedaUSCAM
entities/1PcUGj5b,TakedaUSCAM,14206156,entities/1PcUGj5b/attributes/Identifiers/34sogujAl,0001AB001131159,TakedaUSCAM
entities/c0MOIyN,TakedaUSCAM,27870200,entities/c0MOIyN/attributes/Identifiers/2qs5inYFb,0001AB000004620,TakedaUSCAM
entities/Sa1bh3d,TakedaUSCAM,07055158,entities/Sa1bh3d/attributes/Identifiers/1a5dUxFLx,0001AB000002158,TakedaUSCAM
entities/IIl3JDs,TakedaUSCAM,94583205,entities/IIl3JDs/attributes/Identifiers/uQpMrH2e,0001AB000369592,TakedaUSCAM
entities/19Do3Tlb,TakedaUSCAM,63501550,entities/19Do3Tlb/attributes/Identifiers/2Fq2qgo4p,0001AB000291294,TakedaUSCAM
entities/19Do3Tlb,TakedaUSCAM,63501550,entities/19Do3Tlb/attributes/Identifiers/2Fq2qgo4p,0001AB000291294,TakedaUSCAM
entities/P3JySsz,TakedaUSCAM,98104615,entities/P3JySsz/attributes/Identifiers/zKIXpRmj,0001AB000225103,TakedaUSCAM
entities/SalN1wj,TakedaUSCAM,10901170,entities/SalN1wj/attributes/Identifiers/1a7tx5QXd,0001AB000030255,TakedaUSCAM
entities/SalN1wj,TakedaUSCAM,10901170,entities/SalN1wj/attributes/Identifiers/1a7tx5QXd,0001AB000030255,TakedaUSCAM
entities/SahGbRd,TakedaUSCAM,91945156,entities/SahGbRd/attributes/Identifiers/1a7hWqt5Z,0001AB001130162,TakedaUSCAM
entities/1C045ms5,TakedaUSCAM,23803211,entities/1C045ms5/attributes/Identifiers/2z2gdoXgX,0001AB001166536,TakedaUSCAM
entities/EtqidRR,TakedaUSCAM,42501179,entities/EtqidRR/attributes/Identifiers/iY5yFWXR,0001AB001131645,TakedaUSCAM
entities/P2XZAaP,TakedaUSCAM,98004630,entities/P2XZAaP/attributes/Identifiers/9sEr6x,0001AB000373216,TakedaUSCAM
entities/19D7KiAN,TakedaUSCAM,27834200,entities/19D7KiAN/attributes/Identifiers/2pv8bEMlS,0001AB000892931,TakedaUSCAM
entities/P3JySsz,TakedaUSCAM,98104620,entities/P3JySsz/attributes/Identifiers/zKIXolA9,0001AB001130414,TakedaUSCAM
entities/1BndWUDv,TakedaUSCAM,20670200,entities/1BndWUDv/attributes/Identifiers/2qsYPGOJT,0001AB000095607,TakedaUSCAM
entities/IJA8kMq,TakedaUSCAM,66436202,entities/IJA8kMq/attributes/Identifiers/uSGX8yzw,0001AB000295411,TakedaUSCAM
entities/NMi09fY,TakedaUSCAM,39530176,entities/NMi09fY/attributes/Identifiers/1OYhTw1O0,0001AB001133667,TakedaUSCAM
entities/1BndKSKl,TakedaUSCAM,01545425,entities/1BndKSKl/attributes/Identifiers/2qsXqJsEZ,0001AB000459652,TakedaUSCAM
entities/7ka6B5A,TakedaUSCAM,97239209,entities/7ka6B5A/attributes/Identifiers/cNust1su,0001AB000376900,TakedaUSCAM
entities/19DphhhL,TakedaUSCAM,55441166,entities/19DphhhL/attributes/Identifiers/uSFxIIgC,0001AB001187579,TakedaUSCAM
entities/1BmpkluR,TakedaUSCAM,60611203,entities/1BmpkluR/attributes/Identifiers/1u9TwsteB,0001AB000284167,TakedaUSCAM
entities/1PcOGGLP,TakedaUSCAM,58801202,entities/1PcOGGLP/attributes/Identifiers/34sWEcaRb,0001AB000130051,TakedaUSCAM
entities/SabYuHt,TakedaUSCAM,60521159,entities/SabYuHt/attributes/Identifiers/1a7PlVfyn,0001AB000171974,TakedaUSCAM
entities/NNDWnZ6,TakedaUSCAM,03106150,entities/NNDWnZ6/attributes/Identifiers/1OaDF4CN2,0001AB000001756,TakedaUSCAM
entities/1PcOGOrv,TakedaUSCAM,80601203,entities/1PcOGOrv/attributes/Identifiers/34sWEzPVH,0001AB000014421,TakedaUSCAM
entities/c0WChgF,TakedaUSCAM,44306158,entities/c0WChgF/attributes/Identifiers/1wBUflicB,0001AB001132410,TakedaUSCAM
entities/P3Qblmz,TakedaUSCAM,55121421,entities/P3Qblmz/attributes/Identifiers/zKcyzUen,0001AB000272281,TakedaUSCAM
entities/P3Qblmz,TakedaUSCAM,55121421,entities/P3Qblmz/attributes/Identifiers/zKcyzUen,0001AB000272281,TakedaUSCAM
entities/pwEQD1Y,TakedaUSCAM,30240200,entities/pwEQD1Y/attributes/Identifiers/cNxhdxCC,0001AB000005209,TakedaUSCAM
entities/1Pbw1j03,TakedaUSCAM,10466202,entities/1Pbw1j03/attributes/Identifiers/uR4rofs8,0001AB000002526,TakedaUSCAM
entities/Y1W1cCg,TakedaUSCAM,25801206,entities/Y1W1cCg/attributes/Identifiers/143mX0BOs,0001AB000004394,TakedaUSCAM
entities/Y1fqDhK,TakedaUSCAM,76712186,entities/Y1fqDhK/attributes/Identifiers/142XT3zb0,0001AB000248969,TakedaUSCAM
entities/dT7G30B,TakedaUSCAM,79106157,entities/dT7G30B/attributes/Identifiers/1u8IfCnIN,0001AB000014185,TakedaUSCAM
entities/Sa1crW1,TakedaUSCAM,70526202,entities/Sa1crW1/attributes/Identifiers/2pvLHU4bm,0001AB001094824,TakedaUSCAM
entities/1BzOGlw9,TakedaUSCAM,98026189,entities/1BzOGlw9/attributes/Identifiers/2z0b16Qoj,0001AB001130403,TakedaUSCAM
entities/dTkkLwt,TakedaUSCAM,80236153,entities/dTkkLwt/attributes/Identifiers/1u9sy35zb,0001AB001131705,TakedaUSCAM
entities/dTetmxr,TakedaUSCAM,54409203,entities/dTetmxr/attributes/Identifiers/1u9asF2xj,0001AB000136586,TakedaUSCAM
entities/pvmR4Q0,TakedaUSCAM,44106202,entities/pvmR4Q0/attributes/Identifiers/1pHexp0I,0001AB001045008,TakedaUSCAM
entities/PxHcQFi,TakedaUSCAM,67501153,entities/PxHcQFi/attributes/Identifiers/1Bj2qKisI,0001AB000012372,TakedaUSCAM
entities/1BndLpZv,TakedaUSCAM,84041208,entities/1BndLpZv/attributes/Identifiers/2qsXrpmR5,0001AB001187448,TakedaUSCAM
entities/7ka6B5A,TakedaUSCAM,97239210,entities/7ka6B5A/attributes/Identifiers/cNusrrQW,0001AB000376901,TakedaUSCAM
entities/1Bnjh7mJ,TakedaUSCAM,28451170,entities/1Bnjh7mJ/attributes/Identifiers/2qsrEgMJ5,0001AB000911839,TakedaUSCAM
entities/19tOtZPq,TakedaUSCAM,98405219,entities/19tOtZPq/attributes/Identifiers/2pvk2y0HO,0001AB000232092,TakedaUSCAM
entities/1PcOGXOR,TakedaUSCAM,32177200,entities/1PcOGXOR/attributes/Identifiers/34sWFHczf,0001AB000089343,TakedaUSCAM
entities/19DVBqEt,TakedaUSCAM,95823206,entities/19DVBqEt/attributes/Identifiers/2Fp6iGp2R,0001AB000017689,TakedaUSCAM
